date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2021-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-07,-8,0,0,0,0,6,-10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-5,0,0
2021-10-08,-8,0,0,0,0,6,-10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-4,0,0
2021-10-11,-8,0,0,0,0,6,-10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-5,0,0
2021-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-13,-8,0,0,0,0,6,-10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4,0,0
2021-10-14,-8,0,0,0,0,6,-10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4,0,0
2021-10-15,-8,0,0,0,0,6,-10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4,0,0
2021-10-18,-8,0,0,0,0,6,-10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4,0,0
2021-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-20,-8,0,0,0,0,6,-9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4,0,0
2021-10-21,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-5,0,0
2021-10-22,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,0,0
2021-10-25,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,0,0
2021-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,0,0
2021-10-28,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,0,0
2021-10-29,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5,0,0
2021-11-01,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
2021-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-03,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,0,0
2021-11-04,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
2021-11-05,-8,0,0,0,0,7,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,-5,0,0
2021-11-08,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
2021-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-10,-9,0,0,0,0,7,-8,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,-5,0,0
2021-11-11,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
2021-11-12,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5,0,0
2021-11-15,-8,0,0,0,0,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
2021-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-17,-9,0,0,0,0,7,-8,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,-4,0,0
2021-11-18,-9,0,0,0,0,7,-8,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,-4,0,0
2021-11-19,-9,0,0,0,0,7,-8,0,0,0,0,0,0,0,0,0,1,0,0,3,-1,0,0,0,0,0,-4,0,0
2021-11-22,-9,0,0,0,0,8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-4,0,0
2021-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-24,-8,0,0,0,0,7,-8,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,-5,0,0
2021-11-26,-9,0,0,0,0,8,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,-4,0,0
2021-11-29,-9,0,0,0,0,8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-4,0,0
2021-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,-1336,0,0,0,0,-2582,-1445,0,0,0,0,0,0,0,0,0,-7,0,0,-37,-2442,0,-1300,0,0,0,-662,-240,0
2021-12-02,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-03,0,0,-1,0,0,0,-7,0,-5,0,0,0,-4,0,-2,-10,-6,0,0,-4,-5,0,0,0,-1,-1,-7,0,-14
2021-12-06,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-08,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-09,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-10,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-13,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-15,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-16,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-17,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-20,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-23,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-27,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-29,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-30,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2021-12-31,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2022-01-03,0,0,1,0,0,0,7,0,5,0,0,0,4,0,2,10,6,0,0,4,5,0,0,0,1,1,7,0,14
2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06,100,100,-16,0,0,0,-100,0,-80,0,100,100,-64,0,100,100,-96,0,0,-64,-80,0,0,100,-16,-16,100,100,-100
2022-01-07,100,100,0,0,0,0,-12,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,-100
2022-01-10,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,-24
2022-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-12,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-01-13,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-01-14,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-01-20,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-01-21,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-01-24,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-01-25,-1000,-1000,0,0,0,0,0,0,0,0,-1000,-1000,0,0,-1032,-1160,0,0,0,0,0,0,0,-1000,0,0,-1112,-1000,0
2022-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-28,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-01-31,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-03,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-04,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-07,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-09,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-10,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-11,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-14,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-16,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-17,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-18,16,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,3,100,0
2022-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,-1216,-1300,0,0,0,0,0,0,0,0,-1300,-1300,0,0,-1300,-1300,0,0,0,0,0,0,0,-1200,0,0,-1203,-1300,0
2022-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-25,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-02-28,-100,-100,0,0,0,0,0,0,0,0,-100,-100,0,0,-100,-100,0,0,0,0,0,0,0,-100,0,0,-100,-100,0
2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-03-17,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-03-18,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-03-21,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-03-24,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-03-25,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-03-28,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-03-31,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-04-01,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-04-04,100,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0
2022-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,0,-100,100,0,1,1,0,0,0,0,-99,-100,100,0,0,0,0,0,0,0,0,0,0,-100,84,100,-99,-89,100
2022-04-08,-65,99,-99,0,-1,-1,0,0,0,0,-99,98,94,76,-69,-96,0,59,0,91,99,0,0,86,-84,-99,-20,68,99
2022-04-11,0,-99,100,100,1,0,0,0,0,0,-50,-100,0,-76,0,0,100,0,0,-91,0,0,0,-99,86,0,-55,-99,100
2022-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13,-99,99,-99,-59,-1,0,0,0,0,0,-98,96,92,94,-85,-84,-100,78,0,98,99,0,0,98,-86,-1,65,86,87
2022-04-14,-70,99,-2,-41,0,0,0,0,0,0,-99,-97,99,-94,-99,99,0,-98,84,84,100,0,0,0,0,11,88,-99,99
2022-04-18,-99,48,0,0,0,0,0,0,0,0,0,0,1,1,-99,0,0,0,0,0,100,0,0,0,0,-11,0,-92,0
2022-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-20,-99,99,0,0,0,0,0,0,0,0,0,0,99,0,-99,0,0,0,0,3,29,0,0,0,0,0,0,-89,-51
2022-04-21,-99,99,0,0,0,0,0,0,0,0,0,0,0,99,-99,0,0,0,0,0,72,0,0,0,0,0,0,-96,-69
2022-04-22,-88,99,0,0,0,0,0,0,0,0,0,0,0,31,-99,-52,0,0,0,0,100,0,0,0,0,0,0,-99,-67
2022-04-25,-83,74,0,0,0,0,0,0,0,0,-47,-12,99,99,-99,-92,0,-6,99,2,100,0,0,0,0,0,1,-99,-86
2022-04-26,-498,-1717,0,0,0,0,0,0,0,0,-708,-1085,-584,-230,-452,-975,0,-33,-183,-187,-699,0,0,-1185,0,0,-1180,-592,-212
2022-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-04-29,-100,-100,-100,0,-100,-100,0,-100,0,-100,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,0,0,0,-100,0,-100,-100,-100
2022-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-04,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-05-05,-100,-100,-100,0,-100,-100,0,-100,0,-100,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,0,0,0,-100,0,-100,-100,-100
2022-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-13,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-05-16,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,-200,-200,-200,0,-200,-200,0,-200,0,-200,0,0,0,0,-200,-200,-200,-200,-200,-200,-200,0,0,0,-200,0,-200,-200,-200
2022-05-19,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-05-20,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-05-23,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-05-26,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-05-27,0,-99,100,0,100,100,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,77,100
2022-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,96,-99,99,0,0,-93,99,0,0,0,0,91,0,99,-73,-81,-99,88,-99,0,0,99,0,99,-100,98,-49,-97,96
2022-06-02,8,-99,99,0,5,-74,99,-48,0,-50,0,83,0,97,-65,-93,-99,60,-99,-95,97,99,88,99,-100,98,95,-99,49
2022-06-03,0,-99,0,100,100,0,-99,1,0,0,0,-99,100,-99,-97,0,1,-97,-100,0,72,-99,-88,-99,100,100,100,0,100
2022-06-06,-96,-99,99,77,0,-61,99,-75,0,57,0,97,-97,99,-8,-99,-99,-10,-99,-99,92,99,41,99,-99,69,98,-98,-98
2022-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-08,0,-5,0,0,0,0,-99,0,0,100,0,-100,-3,-100,0,0,0,0,-99,1,0,-99,-41,-100,86,100,100,0,100
2022-06-09,-99,0,95,93,-34,-82,99,-15,16,-7,0,95,0,99,96,-98,-99,15,-4,-99,-23,99,0,99,-99,90,97,-99,-99
2022-06-10,-74,0,0,0,0,0,-98,100,-16,0,0,-100,100,-100,-95,1,0,0,0,0,0,0,0,-99,72,0,100,0,100
2022-06-13,-335,0,-992,-270,-671,-290,-100,-563,0,-700,0,-67,-100,-95,-258,-130,-105,-656,0,-208,-738,-198,0,-98,-360,-555,-1041,-184,-848
2022-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-15,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-06-16,-100,-100,-100,0,-100,-100,0,-100,0,-100,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,0,0,0,-100,0,-100,-100,-100
2022-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-22,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-06-23,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-06-24,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-06-27,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
2022-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-29,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,100,85,100,100,100
2022-06-30,0,-99,0,0,0,0,0,0,0,100,0,0,0,0,-29,0,0,0,-99,1,0,0,0,0,16,100,100,0,100
2022-07-01,0,-99,99,0,0,-89,99,70,0,0,0,95,0,97,-74,0,-99,94,-99,0,0,99,0,99,-99,95,-81,-98,98
2022-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,-89,-99,93,0,0,-49,99,0,0,0,0,90,0,96,-55,-34,-99,84,-99,-91,86,99,0,99,-99,98,39,-99,94
2022-07-07,-99,-91,-71,78,44,38,99,-67,17,-29,0,96,0,99,-2,-95,-99,59,-98,-99,47,99,29,100,-99,96,98,-99,-24
2022-07-11,-10,-18,-6,0,-1,-11,10,0,-4,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,-19,2,-5,-6,18,6,-8
2022-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-13,-10,-18,-6,0,-1,-11,10,0,-4,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,-10,2,-5,-6,18,6,-8
